2024-04-23 09:33:26,513: asyncio: INFO: [MLTrader] Executing the initialize lifecycle method
2024-04-23 09:33:28,146: root: INFO: Current backtesting datetime 2023-01-03 08:30:00-05:00
2024-04-23 09:33:28,147: asyncio: INFO: [MLTrader] Executing the before_market_opens lifecycle method
2024-04-23 09:33:28,148: root: INFO: Current backtesting datetime 2023-01-03 09:30:00-05:00
2024-04-23 09:33:28,148: asyncio: INFO: [MLTrader] Executing the before_starting_trading lifecycle method
2024-04-23 09:33:28,149: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-04-23 09:33:28[0m
2024-04-23 09:33:30,008: asyncio: WARNING: [MLTrader] Selling all positions for MLTrader strategy
2024-04-23 09:33:31,125: asyncio: WARNING: [MLTrader] Selling all positions for MLTrader strategy
2024-04-23 09:33:33,066: asyncio: WARNING: [MLTrader] Selling all positions for MLTrader strategy
2024-04-23 09:33:33,067: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-04-23 09:33:33[0m
2024-04-23 09:33:33,068: asyncio: INFO: [MLTrader] [34mSleeping for 600 seconds[0m
2024-04-23 09:33:33,069: root: INFO: Current backtesting datetime 2023-01-03 09:40:00-05:00
2024-04-23 09:33:33,070: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-04-23 09:33:33[0m
2024-04-23 09:33:33,070: asyncio: WARNING: [MLTrader] Selling all positions for MLTrader strategy
2024-04-23 09:33:33,071: asyncio: WARNING: [MLTrader] Selling all positions for MLTrader strategy
2024-04-23 09:33:33,071: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-04-23 09:33:33[0m
2024-04-23 09:33:33,072: asyncio: INFO: [MLTrader] [34mSleeping for 600 seconds[0m
2024-04-23 09:33:33,073: root: INFO: Current backtesting datetime 2023-01-03 09:50:00-05:00
2024-04-23 09:33:33,074: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-04-23 09:33:33[0m
2024-04-23 09:33:33,074: asyncio: WARNING: [MLTrader] Selling all positions for MLTrader strategy
2024-04-23 09:33:33,075: asyncio: WARNING: [MLTrader] Selling all positions for MLTrader strategy
2024-04-23 09:33:33,075: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-04-23 09:33:33[0m
2024-04-23 09:33:33,076: asyncio: INFO: [MLTrader] [34mSleeping for 600 seconds[0m
2024-04-23 09:33:33,077: root: INFO: Current backtesting datetime 2023-01-03 10:00:00-05:00
2024-04-23 09:33:33,077: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-04-23 09:33:33[0m
2024-04-23 09:33:33,078: asyncio: WARNING: [MLTrader] Selling all positions for MLTrader strategy
2024-04-23 09:33:33,078: asyncio: WARNING: [MLTrader] Selling all positions for MLTrader strategy
2024-04-23 09:33:33,078: asyncio: WARNING: [MLTrader] Selling all positions for MLTrader strategy
2024-04-23 09:33:33,079: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-04-23 09:33:33[0m
2024-04-23 09:33:33,080: asyncio: INFO: [MLTrader] [34mSleeping for 600 seconds[0m
