time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2023-01-03 10:20:00-05:00,MLTrader,5ded0f946a6c4b96beeacbc8025faa6d,SOXX,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-03 10:20:00-05:00,MLTrader,5ded0f946a6c4b96beeacbc8025faa6d,SOXX,buy,market,fill,1,gtc,0.0,1,stock,114.8933,435.0,0.0
2023-01-03 10:30:00-05:00,MLTrader,ae4e12a8d74c486abdf02f1d54bf2a5d,SOXX,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-03 10:30:00-05:00,MLTrader,ae4e12a8d74c486abdf02f1d54bf2a5d,SOXX,buy,market,fill,1,gtc,0.0,1,stock,115.1167,217.0,0.0
2023-01-19 09:30:00-05:00,MLTrader,5de77cd3506d49d6a4f28e1c030a868d,SOXX,sell,market,new,1,gtc,0.0,1,stock,,,
2023-01-19 09:30:00-05:00,MLTrader,5de77cd3506d49d6a4f28e1c030a868d,SOXX,sell,market,fill,1,gtc,0.0,1,stock,127.0667,652.0,0.0
2023-01-19 09:40:00-05:00,MLTrader,add6631a81a24675a1ce1d0378df4a67,SOXX,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-19 09:40:00-05:00,MLTrader,add6631a81a24675a1ce1d0378df4a67,SOXX,buy,market,fill,1,gtc,0.0,1,stock,126.9133,425.0,0.0
2023-01-19 10:40:00-05:00,MLTrader,fbdd9f4b012a4906a6e7aaf545f4900e,SOXX,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-19 10:40:00-05:00,MLTrader,fbdd9f4b012a4906a6e7aaf545f4900e,SOXX,buy,market,fill,1,gtc,0.0,1,stock,125.8033,214.0,0.0
2023-02-02 13:00:00-05:00,MLTrader,9978e32581b54355b309af81d6fe9b78,SOXX,sell,market,new,1,gtc,0.0,1,stock,,,
2023-02-02 13:00:00-05:00,MLTrader,9978e32581b54355b309af81d6fe9b78,SOXX,sell,market,fill,1,gtc,0.0,1,stock,144.9733,214.0,0.0
2023-02-02 14:00:00-05:00,MLTrader,4b0b04648ac3467dbac682d03e577f0e,SOXX,sell,market,new,1,gtc,0.0,1,stock,,,
2023-02-02 14:00:00-05:00,MLTrader,4b0b04648ac3467dbac682d03e577f0e,SOXX,sell,market,fill,1,gtc,0.0,1,stock,145.9893,425.0,0.0
2023-02-02 14:30:00-05:00,MLTrader,6f52a2e8b80a4a469199e44a3fe8ccab,SOXX,buy,market,new,1,gtc,0.0,1,stock,,,
