datetime,portfolio_value,cash,return
2023-01-03 09:30:00-05:00,100000.0,100000.0,
2023-01-03 09:40:00-05:00,100000.0,100000.0,0.0
2023-01-03 09:50:00-05:00,100000.0,100000.0,0.0
2023-01-03 10:00:00-05:00,100000.0,100000.0,0.0
2023-01-03 10:10:00-05:00,100000.0,100000.0,0.0
2023-01-03 10:20:00-05:00,100000.0,100000.0,0.0
2023-01-03 10:30:00-05:00,100000.0,100000.0,0.0
2023-01-03 10:40:00-05:00,100000.0,100000.0,0.0
2023-01-03 10:50:00-05:00,100000.0,100000.0,0.0
2023-01-03 11:00:00-05:00,100000.0,100000.0,0.0
2023-01-03 11:10:00-05:00,99897.515,75006.595,-0.001024849999999966
2023-01-03 11:20:00-05:00,99895.525,75006.595,-1.9920415437857386e-05
2023-01-03 11:30:00-05:00,99951.2848,75006.595,0.0005581811597665798
2023-01-03 11:40:00-05:00,99931.3649,75006.595,-0.0001992960874875882
2023-01-03 11:50:00-05:00,99853.735,75006.595,-0.0007768321795432742
2023-01-03 12:00:00-05:00,99831.845,75006.595,-0.00021922064307355882
2023-01-03 12:10:00-05:00,99866.67,75006.595,0.00034883658616147173
2023-01-03 12:20:00-05:00,99840.8,75006.595,-0.00025904538521204223
2023-01-03 12:30:00-05:00,99813.935,75006.595,-0.0002690783727694601
2023-01-03 12:40:00-05:00,99806.97,75006.595,-6.977983585154668e-05
2023-01-03 12:50:00-05:00,99803.9651,75006.595,-3.010711576556524e-05
2023-01-03 13:00:00-05:00,99801.97510000001,75006.595,-1.99390875702532e-05
2023-01-03 13:10:00-05:00,99754.235,75006.595,-0.000478348248641125
2023-01-03 13:20:00-05:00,99730.355,75006.595,-0.00023938833273595694
2023-01-03 13:30:00-05:00,99815.9051,75006.595,0.0008578140527024658
2023-01-03 13:40:00-05:00,99788.065,75006.595,-0.0002789144673096544
2023-01-03 13:50:00-05:00,99746.065,56202.565,-0.00042089201749728744
2023-01-03 14:00:00-05:00,99935.89499999999,42144.235,0.0019031327200726977
2023-01-03 14:10:00-05:00,99974.185,31659.355000000003,0.0003831456154967938
2023-01-03 14:20:00-05:00,99748.485,23791.285000000003,-0.002257582794998547
2023-01-03 14:30:00-05:00,99786.649,17814.325000000004,0.000382602302180457
2023-01-03 14:40:00-05:00,99590.247,13329.517000000003,-0.001968219215378264
2023-01-03 14:50:00-05:00,100194.02700000002,13329.517000000003,0.006062641856888096
2023-01-03 15:00:00-05:00,99808.292,9950.062000000004,-0.003849880192958177
2023-01-03 15:10:00-05:00,99674.912,7457.462000000003,-0.001336361912695594
2023-01-03 15:20:00-05:00,99999.992,5590.712000000003,0.003261402427924942
2023-01-03 15:30:00-05:00,99808.242,4217.032000000003,-0.0019175001533999758
2023-01-03 15:40:00-05:00,100011.497,4217.032000000003,0.002036455065504539
2023-01-03 15:50:00-05:00,100061.872,3217.872000000003,0.000503692090520369
2023-01-03 16:00:00-05:00,100132.16200000001,2468.112000000003,0.0007024653706260153
2023-01-04 09:30:00-05:00,101569.202,2468.112000000003,0.014351432859304403
2023-01-04 09:40:00-05:00,101447.372,1833.6620000000028,-0.001199477770830626
2023-01-04 09:50:00-05:00,101123.47200000001,1326.7220000000027,-0.0031927884736135947
2023-01-04 10:00:00-05:00,101373.267,947.7470000000027,0.0024701980169352655
2023-01-04 10:10:00-05:00,100538.517,694.4670000000027,-0.008234419435254048
2023-01-04 10:20:00-05:00,100649.81700000001,694.4670000000027,0.0011070384099658437
2023-01-04 10:30:00-05:00,100856.517,694.4670000000027,0.002053655000684218
2023-01-04 10:40:00-05:00,100864.467,694.4670000000027,7.882485174448561e-05
2023-01-04 10:50:00-05:00,101619.717,694.4670000000027,0.007487770693320517
2023-01-04 11:00:00-05:00,101627.677,567.5170000000027,7.833125534095764e-05
2023-01-04 11:10:00-05:00,101424.442,440.5570000000027,-0.0019997997199129314
2023-01-04 11:20:00-05:00,101755.61200000001,313.8520000000027,0.003265189272621427
2023-01-04 11:30:00-05:00,101971.342,186.7320000000027,0.0021200796276474865
2023-01-04 11:40:00-05:00,102698.43200000002,186.7320000000027,0.0071303366783190825
2023-01-04 11:50:00-05:00,102490.692,186.7320000000027,-0.00202281569401197
2023-01-04 12:00:00-05:00,102274.962,186.7320000000027,-0.002104874069930096
2023-01-04 12:10:00-05:00,102474.71200000001,186.7320000000027,0.0019530684352639938
2023-01-04 12:20:00-05:00,102802.30200000001,186.7320000000027,0.003196788686754326
2023-01-04 12:30:00-05:00,102518.65699999999,186.7320000000027,-0.00275913082179835
2023-01-04 12:40:00-05:00,102410.792,186.7320000000027,-0.0010521499515936394
2023-01-04 12:50:00-05:00,102290.94200000001,186.7320000000027,-0.0011702868189906734
2023-01-04 13:00:00-05:00,101847.497,186.7320000000027,-0.004335134581124556
2023-01-04 13:10:00-05:00,101843.50200000001,186.7320000000027,-3.922531350963876e-05
2023-01-04 13:20:00-05:00,102020.1609,186.7320000000027,0.001734611404073716
2023-01-04 13:30:00-05:00,101871.467,186.7320000000027,-0.001457495250823504
2023-01-04 13:40:00-05:00,101963.352,186.7320000000027,0.0009019699304024797
2023-01-04 13:50:00-05:00,101955.28210000001,186.7320000000027,-7.914510303652644e-05
2023-01-04 14:00:00-05:00,101795.562,186.7320000000027,-0.0015665701345747296
2023-01-04 14:10:00-05:00,101324.152,186.7320000000027,-0.004630948449402927
2023-01-04 14:20:00-05:00,101727.647,186.7320000000027,0.003982219362664852
2023-01-04 14:30:00-05:00,100637.012,186.7320000000027,-0.010721126774907108
2023-01-04 14:40:00-05:00,100573.092,186.7320000000027,-0.0006351539928470817
2023-01-04 14:50:00-05:00,100780.83200000001,186.7320000000027,0.0020655624269760864
2023-01-04 15:00:00-05:00,101236.262,186.7320000000027,0.004519014091886042
2023-01-04 15:10:00-05:00,101228.272,186.7320000000027,-7.89242890062436e-05
2023-01-04 15:20:00-05:00,101060.3222,186.7320000000027,-0.001659119499738182
2023-01-04 15:30:00-05:00,100716.912,186.7320000000027,-0.0033980714935816225
2023-01-04 15:40:00-05:00,100445.25200000001,186.7320000000027,-0.0026972629978964102
2023-01-04 15:50:00-05:00,100581.08200000001,186.7320000000027,0.0013522789509254896
2023-01-04 16:00:00-05:00,101164.352,186.7320000000027,0.005799003037171513
2023-01-05 09:30:00-05:00,101763.602,186.7320000000027,0.005923529268491823
2023-01-05 09:40:00-05:00,100645.00200000001,186.7320000000027,-0.010992142357539536
2023-01-05 09:50:00-05:00,101100.432,186.7320000000027,0.004525112931092146
2023-01-05 10:00:00-05:00,101955.28210000001,186.7320000000027,0.00845545447323115
2023-01-05 10:10:00-05:00,101931.392,186.7320000000027,-0.00023431939481632913
2023-01-05 10:20:00-05:00,101611.792,186.7320000000027,-0.003135442317907411
2023-01-05 10:30:00-05:00,101475.962,186.7320000000027,-0.0013367543011150174
2023-01-05 10:40:00-05:00,101204.30200000001,186.7320000000027,-0.0026770872100723153
2023-01-05 10:50:00-05:00,101300.182,186.7320000000027,0.0009473905565791085
2023-01-05 11:00:00-05:00,101196.312,186.7320000000027,-0.0010253683453401718
2023-01-05 11:10:00-05:00,101292.19200000001,186.7320000000027,0.0009474653582237647
2023-01-05 11:20:00-05:00,101340.7712,186.7320000000027,0.0004795947154543345
2023-01-05 11:30:00-05:00,101300.182,186.7320000000027,-0.00040052191748074506
2023-01-05 11:40:00-05:00,101364.102,186.7320000000027,0.0006309959048247382
2023-01-05 11:50:00-05:00,101658.5335,186.7320000000027,0.0029046920378184016
2023-01-05 12:00:00-05:00,101404.05200000001,186.7320000000027,-0.0025032969809661854
2023-01-05 12:10:00-05:00,101372.1719,186.7320000000027,-0.00031438684521212235
2023-01-05 12:20:00-05:00,101060.482,186.7320000000027,-0.0030747087110599702
2023-01-05 12:30:00-05:00,101260.232,186.7320000000027,0.0019765391580064406
2023-01-05 12:40:00-05:00,101212.292,186.7320000000027,-0.0004734336377977266
2023-01-05 12:50:00-05:00,101116.412,186.7320000000027,-0.000947315766745005
2023-01-05 13:00:00-05:00,101056.48700000001,186.7320000000027,-0.0005926337655255409
2023-01-05 13:10:00-05:00,100928.647,186.7320000000027,-0.001265035068951148
2023-01-05 13:20:00-05:00,100752.867,186.7320000000027,-0.0017416264383292024
2023-01-05 13:30:00-05:00,101252.242,186.7320000000027,0.004956434639224794
2023-01-05 13:40:00-05:00,101451.992,186.7320000000027,0.001972795822140938
2023-01-05 13:50:00-05:00,101172.342,186.7320000000027,-0.0027564761862930443
2023-01-05 14:00:00-05:00,101084.452,186.7320000000027,-0.0008687156812086094
2023-01-05 14:10:00-05:00,101180.33200000001,186.7320000000027,0.0009485138228775281
2023-01-05 14:20:00-05:00,101012.542,186.7320000000027,-0.0016583262446698832
2023-01-05 14:30:00-05:00,100772.842,186.7320000000027,-0.002372972655217409
2023-01-05 14:40:00-05:00,100956.61200000001,186.7320000000027,0.0018236064037968625
2023-01-05 14:50:00-05:00,100804.80200000001,186.7320000000027,-0.0015037152791933517
2023-01-05 15:00:00-05:00,100449.247,186.7320000000027,-0.0035271633190649965
2023-01-05 15:10:00-05:00,100265.477,186.7320000000027,-0.0018294811109933473
2023-01-05 15:20:00-05:00,100177.587,186.7320000000027,-0.000876572900560757
2023-01-05 15:30:00-05:00,100197.562,186.7320000000027,0.00019939589880535458
2023-01-05 15:40:00-05:00,100213.542,186.7320000000027,0.00015948491840545032
2023-01-05 15:50:00-05:00,100093.69200000001,186.7320000000027,-0.0011959461526666049
