time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2023-01-03 11:00:00-05:00,MLTrader,4625aca801ff4b70bebd42fe4218d674,SOXX,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-03 11:00:00-05:00,MLTrader,767cbd04886b40148ae247a7505d516f,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-03 11:00:00-05:00,MLTrader,4625aca801ff4b70bebd42fe4218d674,SOXX,buy,market,fill,1,gtc,0.0,1,stock,115.8533,143.86009433194107,0.0
2023-01-03 11:00:00-05:00,MLTrader,767cbd04886b40148ae247a7505d516f,AAPL,buy,market,fill,1,gtc,0.0,1,stock,125.595,132.70167336810118,0.0
2023-01-03 11:10:00-05:00,MLTrader,ba64845be93c410e81ffe0b998c69808,SOXX,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-03 11:10:00-05:00,MLTrader,ba64845be93c410e81ffe0b998c69808,SOXX,buy,market,fill,1,gtc,0.0,1,stock,115.1233,144.77231513226835,0.0
2023-01-19 09:30:00-05:00,MLTrader,c1332f3d8e7c4a20be25989d5c4a14c8,SOXX,sell,market,new,1,gtc,0.0,1,stock,,,
2023-01-19 09:30:00-05:00,MLTrader,97364f709cac4570aafeaf81a53bcb88,SOXX,sell,market,new,1,gtc,0.0,1,stock,,,
2023-01-19 09:30:00-05:00,MLTrader,c1332f3d8e7c4a20be25989d5c4a14c8,SOXX,sell,market,fill,1,gtc,0.0,1,stock,127.0667,144.77231513226835,0.0
2023-01-19 09:30:00-05:00,MLTrader,97364f709cac4570aafeaf81a53bcb88,SOXX,sell,market,fill,1,gtc,0.0,1,stock,127.0667,132.70167336810118,0.0
2023-01-19 10:10:00-05:00,MLTrader,a105a0707eba48f8b8010201e23ef478,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-19 10:10:00-05:00,MLTrader,a105a0707eba48f8b8010201e23ef478,AAPL,buy,market,fill,1,gtc,0.0,1,stock,134.96,123.49338075479154,0.0
2023-01-19 10:20:00-05:00,MLTrader,56776076363343449a204f8ce62e1ee8,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-19 10:20:00-05:00,MLTrader,56776076363343449a204f8ce62e1ee8,NVDA,buy,market,fill,1,gtc,0.0,1,stock,171.0897,97.41478690223121,0.0
2023-01-19 10:30:00-05:00,MLTrader,8e094386236c494184765db3eabee3d3,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-19 10:30:00-05:00,MLTrader,8c78152eb352463bbf36ef189801f8c3,SOXX,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-19 10:30:00-05:00,MLTrader,a626179f6fad433099feef5150155ccf,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-19 10:30:00-05:00,MLTrader,8e094386236c494184765db3eabee3d3,NVDA,buy,market,fill,1,gtc,0.0,1,stock,170.32,97.85501800532333,0.0
2023-01-19 10:30:00-05:00,MLTrader,8c78152eb352463bbf36ef189801f8c3,SOXX,buy,market,fill,1,gtc,0.0,1,stock,125.58,132.71752402187187,0.0
2023-01-19 10:30:00-05:00,MLTrader,a626179f6fad433099feef5150155ccf,AAPL,buy,market,fill,1,gtc,0.0,1,stock,134.477,123.93693097456567,0.0
2023-01-26 09:30:00-05:00,MLTrader,6198f600007349bf8d63e258af9545fa,AAPL,sell,market,new,1,gtc,0.0,1,stock,,,
2023-01-26 09:30:00-05:00,MLTrader,6198f600007349bf8d63e258af9545fa,AAPL,sell,market,fill,1,gtc,0.0,1,stock,143.17,97.41478690223121,0.0
