time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2023-01-03 11:00:00-05:00,MLTrader,d08ed93936a74ca0a2d9f0d1a6bc3b5b,SOXX,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-03 11:00:00-05:00,MLTrader,6e1e66a8dcf14631859cf16a67994dea,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-03 11:00:00-05:00,MLTrader,d08ed93936a74ca0a2d9f0d1a6bc3b5b,SOXX,buy,market,fill,1,gtc,0.0,1,stock,115.8533,216.0,0.0
2023-01-03 11:00:00-05:00,MLTrader,6e1e66a8dcf14631859cf16a67994dea,AAPL,buy,market,fill,1,gtc,0.0,1,stock,125.595,199.0,0.0
2023-01-03 11:10:00-05:00,MLTrader,c77e0307768d4ff290c5b03a3c71b676,SOXX,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-03 11:10:00-05:00,MLTrader,c77e0307768d4ff290c5b03a3c71b676,SOXX,buy,market,fill,1,gtc,0.0,1,stock,115.1233,217.0,0.0
2023-01-19 09:30:00-05:00,MLTrader,0371ecb6fa88455388d310ceb0dbaf18,SOXX,sell,market,new,1,gtc,0.0,1,stock,,,
2023-01-19 09:30:00-05:00,MLTrader,6c5be20bdf9f47cb9b5c460e72e18811,SOXX,sell,market,new,1,gtc,0.0,1,stock,,,
2023-01-19 09:30:00-05:00,MLTrader,0371ecb6fa88455388d310ceb0dbaf18,SOXX,sell,market,fill,1,gtc,0.0,1,stock,127.0667,217.0,0.0
2023-01-19 09:30:00-05:00,MLTrader,6c5be20bdf9f47cb9b5c460e72e18811,SOXX,sell,market,fill,1,gtc,0.0,1,stock,127.0667,199.0,0.0
2023-01-19 10:10:00-05:00,MLTrader,3def12a9cae74dd8bba65322cf9520c4,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-19 10:10:00-05:00,MLTrader,3def12a9cae74dd8bba65322cf9520c4,AAPL,buy,market,fill,1,gtc,0.0,1,stock,134.96,185.0,0.0
2023-01-19 10:20:00-05:00,MLTrader,7a0d8412e97a40d7b9732a6322203b79,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-19 10:20:00-05:00,MLTrader,7a0d8412e97a40d7b9732a6322203b79,NVDA,buy,market,fill,1,gtc,0.0,1,stock,171.0897,146.0,0.0
2023-01-26 09:30:00-05:00,MLTrader,d25f5cd6743c4e8ba85eba4ab44358a6,NVDA,sell,market,new,1,gtc,0.0,1,stock,,,
2023-01-26 09:30:00-05:00,MLTrader,d25f5cd6743c4e8ba85eba4ab44358a6,NVDA,sell,market,fill,1,gtc,0.0,1,stock,197.01,146.0,0.0
2023-01-26 09:40:00-05:00,MLTrader,a3ab39c8ff6943aea88a37de191c480c,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-26 09:40:00-05:00,MLTrader,a3ab39c8ff6943aea88a37de191c480c,NVDA,buy,market,fill,1,gtc,0.0,1,stock,199.3,125.0,0.0
2023-01-26 10:10:00-05:00,MLTrader,638377455b2f4f54a1c201d799e63869,NVDA,sell,market,new,1,gtc,0.0,1,stock,,,
2023-01-26 10:10:00-05:00,MLTrader,638377455b2f4f54a1c201d799e63869,NVDA,sell,market,fill,1,gtc,0.0,1,stock,194.3,125.0,0.0
2023-01-26 10:30:00-05:00,MLTrader,c666ff75e55e49a381491d9f572f5462,SOXX,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-26 10:30:00-05:00,MLTrader,c666ff75e55e49a381491d9f572f5462,SOXX,buy,market,fill,1,gtc,0.0,1,stock,134.8333,185.0,0.0
2023-02-03 10:30:00-05:00,MLTrader,c539511084d54c2f9879ec4c5d635345,SOXX,sell,market,new,1,gtc,0.0,1,stock,,,
2023-02-03 10:30:00-05:00,MLTrader,c539511084d54c2f9879ec4c5d635345,SOXX,sell,market,fill,1,gtc,0.0,1,stock,144.0133,185.0,0.0
2023-02-03 10:40:00-05:00,MLTrader,39d74eff3bae475a88394d7fc6ad5c19,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2023-02-03 10:40:00-05:00,MLTrader,39d74eff3bae475a88394d7fc6ad5c19,NVDA,buy,market,fill,1,gtc,0.0,1,stock,215.77,116.0,0.0
2023-02-03 15:40:00-05:00,MLTrader,9d82e58092304937a6a48a588c76b0ee,NVDA,sell,market,new,1,gtc,0.0,1,stock,,,
2023-02-03 15:40:00-05:00,MLTrader,9d82e58092304937a6a48a588c76b0ee,NVDA,sell,market,fill,1,gtc,0.0,1,stock,210.18,116.0,0.0
2023-02-06 09:50:00-05:00,MLTrader,ac513c8bd0e34cb59933cbdeb0e9ec42,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2023-02-06 09:50:00-05:00,MLTrader,ac513c8bd0e34cb59933cbdeb0e9ec42,NVDA,buy,market,fill,1,gtc,0.0,1,stock,213.1,117.0,0.0
2023-02-14 10:10:00-05:00,MLTrader,4525d84e3c8844d1861b1f70583be090,NVDA,sell,market,new,1,gtc,0.0,1,stock,,,
2023-02-14 10:10:00-05:00,MLTrader,4525d84e3c8844d1861b1f70583be090,NVDA,sell,market,fill,1,gtc,0.0,1,stock,227.03,185.0,0.0
2023-02-14 10:20:00-05:00,MLTrader,623b260f4c1a487c977ff22ef353267e,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2023-02-14 10:20:00-05:00,MLTrader,623b260f4c1a487c977ff22ef353267e,NVDA,buy,market,fill,1,gtc,0.0,1,stock,226.74,110.0,0.0
2023-02-16 15:30:00-05:00,MLTrader,ef167468686f4a40a0ebf132c5e5d653,NVDA,sell,market,new,1,gtc,0.0,1,stock,,,
2023-02-16 15:30:00-05:00,MLTrader,ef167468686f4a40a0ebf132c5e5d653,NVDA,sell,market,fill,1,gtc,0.0,1,stock,220.05,110.0,0.0
2023-02-17 10:20:00-05:00,MLTrader,c763e68a707a4a7f9d39f36e4df9f584,SOXX,buy,market,new,1,gtc,0.0,1,stock,,,
2023-02-17 10:20:00-05:00,MLTrader,c763e68a707a4a7f9d39f36e4df9f584,SOXX,buy,market,fill,1,gtc,0.0,1,stock,139.5233,179.0,0.0
2023-02-21 11:50:00-05:00,MLTrader,f292982261bb4905ac4caa4a99119588,SOXX,sell,market,new,1,gtc,0.0,1,stock,,,
2023-02-21 11:50:00-05:00,MLTrader,f292982261bb4905ac4caa4a99119588,SOXX,sell,market,fill,1,gtc,0.0,1,stock,135.9133,179.0,0.0
2023-02-21 12:00:00-05:00,MLTrader,d3a718fa0b014116b20eec330c749dd0,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-02-21 12:00:00-05:00,MLTrader,d3a718fa0b014116b20eec330c749dd0,AAPL,buy,market,fill,1,gtc,0.0,1,stock,149.8,167.0,0.0
2023-02-21 14:20:00-05:00,MLTrader,c3af51e999514ceca7c5ad9294a0c6e1,AAPL,sell,market,new,1,gtc,0.0,1,stock,,,
2023-02-21 14:20:00-05:00,MLTrader,c3af51e999514ceca7c5ad9294a0c6e1,AAPL,sell,market,fill,1,gtc,0.0,1,stock,149.03,117.0,0.0
2023-02-21 14:50:00-05:00,MLTrader,5d4c93e7ec694bde99d617ff0cdfd665,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2023-02-21 14:50:00-05:00,MLTrader,5d4c93e7ec694bde99d617ff0cdfd665,NVDA,buy,market,fill,1,gtc,0.0,1,stock,208.49,120.0,0.0
2023-02-24 11:10:00-05:00,MLTrader,cf533616fdc146fba743b55d407fbdf5,NVDA,sell,market,new,1,gtc,0.0,1,stock,,,
2023-02-24 11:10:00-05:00,MLTrader,cf533616fdc146fba743b55d407fbdf5,NVDA,sell,market,fill,1,gtc,0.0,1,stock,230.5149,167.0,0.0
2023-02-24 11:20:00-05:00,MLTrader,4b034cba8dda44f288595ed41cdf5889,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2023-02-24 11:20:00-05:00,MLTrader,204c42880de049ad8c9f923a7e8306fb,SOXX,buy,market,new,1,gtc,0.0,1,stock,,,
2023-02-24 11:20:00-05:00,MLTrader,4b034cba8dda44f288595ed41cdf5889,NVDA,buy,market,fill,1,gtc,0.0,1,stock,231.25,108.0,0.0
2023-02-24 11:20:00-05:00,MLTrader,204c42880de049ad8c9f923a7e8306fb,SOXX,buy,market,fill,1,gtc,0.0,1,stock,134.8133,185.0,0.0
2023-03-06 10:30:00-05:00,MLTrader,515f0fe210984ea791e4b001fb17641a,SOXX,sell,market,new,1,gtc,0.0,1,stock,,,
2023-03-06 10:30:00-05:00,MLTrader,515f0fe210984ea791e4b001fb17641a,SOXX,sell,market,fill,1,gtc,0.0,1,stock,141.0633,120.0,0.0
2023-03-17 09:30:00-04:00,MLTrader,19f724ec243b403ebef1987509e222bd,SOXX,sell,market,new,1,gtc,0.0,1,stock,,,
2023-03-17 09:30:00-04:00,MLTrader,19f724ec243b403ebef1987509e222bd,SOXX,sell,market,fill,1,gtc,0.0,1,stock,142.97,185.0,0.0
2023-03-17 09:40:00-04:00,MLTrader,ac7151c83a0b4884abd2aa366f122150,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2023-03-17 09:40:00-04:00,MLTrader,ac7151c83a0b4884abd2aa366f122150,NVDA,buy,market,fill,1,gtc,0.0,1,stock,263.2761,95.0,0.0
2023-03-20 09:30:00-04:00,MLTrader,5534c10a0ab64520a50f6e5ad2e185d0,NVDA,sell,market,new,1,gtc,0.0,1,stock,,,
2023-03-20 09:30:00-04:00,MLTrader,5534c10a0ab64520a50f6e5ad2e185d0,NVDA,sell,market,fill,1,gtc,0.0,1,stock,256.15,95.0,0.0
2023-03-20 09:40:00-04:00,MLTrader,f52e89b995ef4b18a94c44144f4badb9,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
