time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2023-01-03 11:00:00-05:00,MLTrader,b6bb339c9a114990b6815f0339d77d27,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-03 11:00:00-05:00,MLTrader,b6bb339c9a114990b6815f0339d77d27,AAPL,buy,market,fill,1,gtc,0.0,1,stock,125.595,199.0,0.0
2023-01-03 13:40:00-05:00,MLTrader,99686b845b6d4ec58bfee0c6c8233aca,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-03 13:40:00-05:00,MLTrader,99686b845b6d4ec58bfee0c6c8233aca,AAPL,buy,market,fill,1,gtc,0.0,1,stock,124.53,151.0,0.0
2023-01-03 13:50:00-05:00,MLTrader,9a0b361378674c00b9f40db76164c4e7,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-03 13:50:00-05:00,MLTrader,9a0b361378674c00b9f40db76164c4e7,AAPL,buy,market,fill,1,gtc,0.0,1,stock,124.41,113.0,0.0
2023-01-03 14:00:00-05:00,MLTrader,4a8c4a3116534aa388a4dcd8bebca1ed,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-03 14:00:00-05:00,MLTrader,4a8c4a3116534aa388a4dcd8bebca1ed,AAPL,buy,market,fill,1,gtc,0.0,1,stock,124.82,84.0,0.0
2023-01-03 14:10:00-05:00,MLTrader,258fd51f52074a18862f32659e693812,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-03 14:10:00-05:00,MLTrader,258fd51f52074a18862f32659e693812,AAPL,buy,market,fill,1,gtc,0.0,1,stock,124.89,63.0,0.0
2023-01-20 15:10:00-05:00,MLTrader,2bc2dfbb9fc64c149c077ff6a2ff5da3,AAPL,sell,market,new,1,gtc,0.0,1,stock,,,
2023-01-20 15:10:00-05:00,MLTrader,2bc2dfbb9fc64c149c077ff6a2ff5da3,AAPL,sell,market,fill,1,gtc,0.0,1,stock,137.485,63.0,0.0
2023-01-20 15:20:00-05:00,MLTrader,eb99737acc25493db664c8de9ac4cc90,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-20 15:20:00-05:00,MLTrader,eb99737acc25493db664c8de9ac4cc90,AAPL,buy,market,fill,1,gtc,0.0,1,stock,137.765,59.0,0.0
2023-02-06 09:30:00-05:00,MLTrader,dc1bbf1e52fe42ed80c9cbbc85ec0f78,AAPL,sell,market,new,1,gtc,0.0,1,stock,,,
2023-02-06 09:30:00-05:00,MLTrader,dc1bbf1e52fe42ed80c9cbbc85ec0f78,AAPL,sell,market,fill,1,gtc,0.0,1,stock,152.575,59.0,0.0
2023-02-06 10:10:00-05:00,MLTrader,e3bf1ce47b6c47deaf77b2728b2bcee8,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-02-06 10:10:00-05:00,MLTrader,e3bf1ce47b6c47deaf77b2728b2bcee8,AAPL,buy,market,fill,1,gtc,0.0,1,stock,152.58,55.0,0.0
2023-03-09 09:50:00-05:00,MLTrader,f458e2ba90ad44ee8a13000c734b71e4,AAPL,sell,market,new,1,gtc,0.0,1,stock,,,
2023-03-09 09:50:00-05:00,MLTrader,f458e2ba90ad44ee8a13000c734b71e4,AAPL,sell,market,fill,1,gtc,0.0,1,stock,154.125,55.0,0.0
2023-03-09 10:00:00-05:00,MLTrader,f29fb1334462448dbfa2ed0ccbf234d4,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-03-09 10:00:00-05:00,MLTrader,f29fb1334462448dbfa2ed0ccbf234d4,AAPL,buy,market,fill,1,gtc,0.0,1,stock,154.295,54.0,0.0
2023-03-09 10:10:00-05:00,MLTrader,924ea743445e4877abe04886fe832ea5,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-03-09 10:10:00-05:00,MLTrader,924ea743445e4877abe04886fe832ea5,AAPL,buy,market,fill,1,gtc,0.0,1,stock,154.42,41.0,0.0
2023-04-10 09:30:00-04:00,MLTrader,60c4ad325f674bef996233031ee23b8d,AAPL,sell,market,new,1,gtc,0.0,1,stock,,,
2023-04-10 09:30:00-04:00,MLTrader,60c4ad325f674bef996233031ee23b8d,AAPL,sell,market,fill,1,gtc,0.0,1,stock,161.42,41.0,0.0
2023-04-10 10:50:00-04:00,MLTrader,750f11b12a0c4abd91ca436ca266fef8,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-04-10 10:50:00-04:00,MLTrader,750f11b12a0c4abd91ca436ca266fef8,AAPL,buy,market,fill,1,gtc,0.0,1,stock,160.815,39.0,0.0
2023-05-10 09:30:00-04:00,MLTrader,27195144103147ee9e12236cb95e4a2d,AAPL,sell,market,new,1,gtc,0.0,1,stock,,,
2023-05-10 09:30:00-04:00,MLTrader,27195144103147ee9e12236cb95e4a2d,AAPL,sell,market,fill,1,gtc,0.0,1,stock,173.02,39.0,0.0
2023-05-10 09:40:00-04:00,MLTrader,356565798b6d47758ff3a3f3b0e7618b,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-05-10 09:40:00-04:00,MLTrader,356565798b6d47758ff3a3f3b0e7618b,AAPL,buy,market,fill,1,gtc,0.0,1,stock,173.41,37.0,0.0
