time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2023-01-03 11:00:00-05:00,MLTrader,a3aa3f22b6324b859af87209eb89ca7c,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-03 11:00:00-05:00,MLTrader,a3aa3f22b6324b859af87209eb89ca7c,AAPL,buy,market,fill,1,gtc,0.0,1,stock,125.595,398.0,0.0
2023-01-19 09:30:00-05:00,MLTrader,b64e1f8f2eaf481fb2118b1b6d84648d,AAPL,sell,market,new,1,gtc,0.0,1,stock,,,
2023-01-19 09:30:00-05:00,MLTrader,b64e1f8f2eaf481fb2118b1b6d84648d,AAPL,sell,market,fill,1,gtc,0.0,1,stock,134.08,398.0,0.0
2023-01-19 10:10:00-05:00,MLTrader,1b2b98cca30b4992a5930eee6f0fd69f,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-19 10:10:00-05:00,MLTrader,1b2b98cca30b4992a5930eee6f0fd69f,AAPL,buy,market,fill,1,gtc,0.0,1,stock,134.96,383.0,0.0
2023-02-03 10:30:00-05:00,MLTrader,7d404530a0384baf8777406ccc3d8b2a,AAPL,sell,market,new,1,gtc,0.0,1,stock,,,
2023-02-03 10:30:00-05:00,MLTrader,7d404530a0384baf8777406ccc3d8b2a,AAPL,sell,market,fill,1,gtc,0.0,1,stock,156.225,383.0,0.0
2023-02-03 10:40:00-05:00,MLTrader,6469037123df4a4c97a6fccce47cd6c0,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2023-02-03 10:40:00-05:00,MLTrader,1cb71917dba747bf8bc55a236695a8d4,SOXX,buy,market,new,1,gtc,0.0,1,stock,,,
2023-02-03 10:40:00-05:00,MLTrader,63c6db51558347aba9ef51224f3fc3ae,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-02-03 10:40:00-05:00,MLTrader,6469037123df4a4c97a6fccce47cd6c0,NVDA,buy,market,fill,1,gtc,0.0,1,stock,215.77,258.0,0.0
2023-02-03 10:40:00-05:00,MLTrader,1cb71917dba747bf8bc55a236695a8d4,SOXX,buy,market,fill,1,gtc,0.0,1,stock,144.5933,386.0,0.0
2023-02-03 10:40:00-05:00,MLTrader,63c6db51558347aba9ef51224f3fc3ae,AAPL,buy,market,fill,1,gtc,0.0,1,stock,156.7835,356.0,0.0
2023-02-03 10:50:00-05:00,MLTrader,55c800332fb34aecb741344baf587184,NVDA,sell,market,new,1,day,0.0,1,stock,,,
2023-02-03 10:50:00-05:00,MLTrader,2af8b777639b46ca825540b5aa79669c,SOXX,sell,market,new,1,day,0.0,1,stock,,,
2023-02-03 10:50:00-05:00,MLTrader,33dac8ea7dca447abe4583116f659e9f,AAPL,sell,market,new,1,day,0.0,1,stock,,,
2023-02-03 10:50:00-05:00,MLTrader,55c800332fb34aecb741344baf587184,NVDA,sell,market,canceled,1,day,0.0,1,stock,,,
2023-02-03 10:50:00-05:00,MLTrader,2af8b777639b46ca825540b5aa79669c,SOXX,sell,market,canceled,1,day,0.0,1,stock,,,
2023-02-03 10:50:00-05:00,MLTrader,33dac8ea7dca447abe4583116f659e9f,AAPL,sell,market,canceled,1,day,0.0,1,stock,,,
2023-02-03 10:50:00-05:00,MLTrader,0c9903f286b6419cb9ea69f4a0a22fa3,NVDA,sell,market,new,1,day,0.0,1,stock,,,
2023-02-03 10:50:00-05:00,MLTrader,0fc4385c57824136a2117ca3d5c03638,SOXX,sell,market,new,1,day,0.0,1,stock,,,
2023-02-03 10:50:00-05:00,MLTrader,61bc4d1f4fed49628abb499a7690253d,AAPL,sell,market,new,1,day,0.0,1,stock,,,
2023-02-03 10:50:00-05:00,MLTrader,0c9903f286b6419cb9ea69f4a0a22fa3,NVDA,sell,market,canceled,1,day,0.0,1,stock,,,
2023-02-03 10:50:00-05:00,MLTrader,0fc4385c57824136a2117ca3d5c03638,SOXX,sell,market,canceled,1,day,0.0,1,stock,,,
2023-02-03 10:50:00-05:00,MLTrader,61bc4d1f4fed49628abb499a7690253d,AAPL,sell,market,canceled,1,day,0.0,1,stock,,,
2023-02-03 10:50:00-05:00,MLTrader,22d0165e6cfb4581ad598c587c8474ea,NVDA,sell,market,new,1,day,0.0,1,stock,,,
2023-02-03 10:50:00-05:00,MLTrader,79755c2615df47c8a23551e5595e4fb0,SOXX,sell,market,new,1,day,0.0,1,stock,,,
2023-02-03 10:50:00-05:00,MLTrader,8ce75b17d8ed4ce08433eb35cf23b704,AAPL,sell,market,new,1,day,0.0,1,stock,,,
2023-02-03 10:50:00-05:00,MLTrader,22d0165e6cfb4581ad598c587c8474ea,NVDA,sell,market,fill,1,day,0.0,1,stock,217.17,258.0,0.0
2023-02-03 10:50:00-05:00,MLTrader,79755c2615df47c8a23551e5595e4fb0,SOXX,sell,market,fill,1,day,0.0,1,stock,145.13,386.0,0.0
2023-02-03 10:50:00-05:00,MLTrader,8ce75b17d8ed4ce08433eb35cf23b704,AAPL,sell,market,fill,1,day,0.0,1,stock,156.28,356.0,0.0
2023-02-03 11:00:00-05:00,MLTrader,9c60fa6cf6634523a13b39a7f5314e60,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2023-02-03 11:00:00-05:00,MLTrader,1aae813d274640cdb3ecbd9737c6a495,SOXX,buy,market,new,1,gtc,0.0,1,stock,,,
2023-02-03 11:00:00-05:00,MLTrader,f02de565dac245f896140050fff2ee3d,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-02-03 11:00:00-05:00,MLTrader,9c60fa6cf6634523a13b39a7f5314e60,NVDA,buy,market,fill,1,gtc,0.0,1,stock,214.95,260.0,0.0
2023-02-03 11:00:00-05:00,MLTrader,1aae813d274640cdb3ecbd9737c6a495,SOXX,buy,market,fill,1,gtc,0.0,1,stock,144.53,387.0,0.0
2023-02-03 11:00:00-05:00,MLTrader,f02de565dac245f896140050fff2ee3d,AAPL,buy,market,fill,1,gtc,0.0,1,stock,155.79,359.0,0.0
2023-02-03 11:10:00-05:00,MLTrader,d48e2b4afb004ecd901a2ae6ac8643f2,NVDA,sell,market,new,1,day,0.0,1,stock,,,
2023-02-03 11:10:00-05:00,MLTrader,524532244b5c413cac41f7af76d76913,SOXX,sell,market,new,1,day,0.0,1,stock,,,
2023-02-03 11:10:00-05:00,MLTrader,d28f421e11b849f6a8d73e491edaae1c,AAPL,sell,market,new,1,day,0.0,1,stock,,,
2023-02-03 11:10:00-05:00,MLTrader,d48e2b4afb004ecd901a2ae6ac8643f2,NVDA,sell,market,canceled,1,day,0.0,1,stock,,,
2023-02-03 11:10:00-05:00,MLTrader,524532244b5c413cac41f7af76d76913,SOXX,sell,market,canceled,1,day,0.0,1,stock,,,
2023-02-03 11:10:00-05:00,MLTrader,d28f421e11b849f6a8d73e491edaae1c,AAPL,sell,market,canceled,1,day,0.0,1,stock,,,
2023-02-03 11:10:00-05:00,MLTrader,56cf9228e3e149949a000b1a5a715ad9,NVDA,sell,market,new,1,day,0.0,1,stock,,,
2023-02-03 11:10:00-05:00,MLTrader,0794f9781aad4c3a8eab77afb06bc505,SOXX,sell,market,new,1,day,0.0,1,stock,,,
2023-02-03 11:10:00-05:00,MLTrader,b22fae11eb574355b843f598639ae373,AAPL,sell,market,new,1,day,0.0,1,stock,,,
2023-02-03 11:10:00-05:00,MLTrader,56cf9228e3e149949a000b1a5a715ad9,NVDA,sell,market,canceled,1,day,0.0,1,stock,,,
2023-02-03 11:10:00-05:00,MLTrader,0794f9781aad4c3a8eab77afb06bc505,SOXX,sell,market,canceled,1,day,0.0,1,stock,,,
2023-02-03 11:10:00-05:00,MLTrader,b22fae11eb574355b843f598639ae373,AAPL,sell,market,canceled,1,day,0.0,1,stock,,,
2023-02-03 11:10:00-05:00,MLTrader,3bd4e958743749bf924affe27f001bde,NVDA,sell,market,new,1,day,0.0,1,stock,,,
2023-02-03 11:10:00-05:00,MLTrader,ff9dc64ec5d44aa18edc8f1c6c4a7be4,SOXX,sell,market,new,1,day,0.0,1,stock,,,
2023-02-03 11:10:00-05:00,MLTrader,593794c1ecda4437a7c71729147489e0,AAPL,sell,market,new,1,day,0.0,1,stock,,,
2023-02-03 11:10:00-05:00,MLTrader,3bd4e958743749bf924affe27f001bde,NVDA,sell,market,fill,1,day,0.0,1,stock,215.005,260.0,0.0
2023-02-03 11:10:00-05:00,MLTrader,ff9dc64ec5d44aa18edc8f1c6c4a7be4,SOXX,sell,market,fill,1,day,0.0,1,stock,144.63,387.0,0.0
2023-02-03 11:10:00-05:00,MLTrader,593794c1ecda4437a7c71729147489e0,AAPL,sell,market,fill,1,day,0.0,1,stock,155.72,359.0,0.0
2023-02-03 11:30:00-05:00,MLTrader,061ee0756c5042c7a312019376f5484f,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-02-03 11:30:00-05:00,MLTrader,061ee0756c5042c7a312019376f5484f,AAPL,buy,market,fill,1,gtc,0.0,1,stock,156.5,358.0,0.0
2023-02-06 09:30:00-05:00,MLTrader,a185ae47793240ec8259e86a7973e5fa,AAPL,sell,market,new,1,gtc,0.0,1,stock,,,
2023-02-06 09:30:00-05:00,MLTrader,a185ae47793240ec8259e86a7973e5fa,AAPL,sell,market,fill,1,gtc,0.0,1,stock,152.575,714.0,0.0
2023-02-06 09:50:00-05:00,MLTrader,3d4d6e5c57124561891e7877630c59de,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2023-02-06 09:50:00-05:00,MLTrader,3d4d6e5c57124561891e7877630c59de,NVDA,buy,market,fill,1,gtc,0.0,1,stock,213.1,387.0,0.0
2023-02-06 10:20:00-05:00,MLTrader,366ef3efd6254345b6e40fdd2a2ff608,NVDA,sell,market,new,1,gtc,0.0,1,stock,,,
2023-02-06 10:20:00-05:00,MLTrader,366ef3efd6254345b6e40fdd2a2ff608,NVDA,sell,market,fill,1,gtc,0.0,1,stock,210.832,359.0,0.0
2023-02-06 11:00:00-05:00,MLTrader,80f12f821f6241bfa51910abc055fa39,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2023-02-06 11:00:00-05:00,MLTrader,95b9700e6aac401fa21d975361ef5053,SOXX,buy,market,new,1,gtc,0.0,1,stock,,,
2023-02-06 11:00:00-05:00,MLTrader,ec01f13f50c74aa69d6c281eeeb36931,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-02-06 11:00:00-05:00,MLTrader,80f12f821f6241bfa51910abc055fa39,NVDA,buy,market,fill,1,gtc,0.0,1,stock,212.43,372.0,0.0
