time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2023-01-09 09:30:00-05:00,MLTrader,1bbe32bc080e42e6add692087c9ddd4d,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-09 09:30:00-05:00,MLTrader,4067102f04374ed592803a5fdf6249df,SOXX,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-09 09:30:00-05:00,MLTrader,6e4faa9981944a33b31cc2d218313d20,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-09 09:30:00-05:00,MLTrader,1bbe32bc080e42e6add692087c9ddd4d,NVDA,buy,market,fill,1,gtc,0.0,1,stock,152.84,123.0,0.0
2023-01-09 09:30:00-05:00,MLTrader,4067102f04374ed592803a5fdf6249df,SOXX,buy,market,fill,1,gtc,0.0,1,stock,123.4467,152.0,0.0
2023-01-09 09:30:00-05:00,MLTrader,6e4faa9981944a33b31cc2d218313d20,SPY,buy,market,fill,1,gtc,0.0,1,stock,390.37,48.0,0.0
2023-01-10 09:30:00-05:00,MLTrader,8b603f0f671643c290339bc6de8f7a0b,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-10 09:30:00-05:00,MLTrader,66c3ac88ab60440fb0991db07b00eae4,SOXX,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-10 09:30:00-05:00,MLTrader,e0e8aef797dc444499c3909b700180c9,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-10 09:30:00-05:00,MLTrader,a6116c7619494ce2a3947183cc26d300,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-10 09:30:00-05:00,MLTrader,f8308712ad434e458ce3ccc16673189e,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-01-10 09:30:00-05:00,MLTrader,8b603f0f671643c290339bc6de8f7a0b,NVDA,buy,market,fill,1,gtc,0.0,1,stock,155.07,20.0,0.0
2023-01-10 09:30:00-05:00,MLTrader,66c3ac88ab60440fb0991db07b00eae4,SOXX,buy,market,fill,1,gtc,0.0,1,stock,123.0333,25.0,0.0
2023-01-10 09:30:00-05:00,MLTrader,e0e8aef797dc444499c3909b700180c9,AAPL,buy,market,fill,1,gtc,0.0,1,stock,130.26,24.0,0.0
2023-01-10 09:30:00-05:00,MLTrader,a6116c7619494ce2a3947183cc26d300,SPY,buy,market,fill,1,gtc,0.0,1,stock,387.25,8.0,0.0
2023-01-10 09:30:00-05:00,MLTrader,f8308712ad434e458ce3ccc16673189e,SPY,sell,market,fill,1,gtc,0.0,1,stock,387.25,8.0,0.0
2023-01-11 09:30:00-05:00,MLTrader,7761fc3e15484ca7942da9d6c81344d1,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-11 09:30:00-05:00,MLTrader,4a247ac9744744cd9b9061e8cd6405fc,SOXX,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-11 09:30:00-05:00,MLTrader,4245a5d9800a4757a085eb542bae2020,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-11 09:30:00-05:00,MLTrader,5e3bf945f3fc4c6ebe45bb0a944e2dcf,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-11 09:30:00-05:00,MLTrader,222b654c5b9d40b4b2e897cc892948bd,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-01-11 09:30:00-05:00,MLTrader,7761fc3e15484ca7942da9d6c81344d1,NVDA,buy,market,fill,1,gtc,0.0,1,stock,158.3951,5.0,0.0
2023-01-11 09:30:00-05:00,MLTrader,4a247ac9744744cd9b9061e8cd6405fc,SOXX,buy,market,fill,1,gtc,0.0,1,stock,125.13,6.0,0.0
2023-01-11 09:30:00-05:00,MLTrader,4245a5d9800a4757a085eb542bae2020,AAPL,buy,market,fill,1,gtc,0.0,1,stock,131.25,6.0,0.0
2023-01-11 09:30:00-05:00,MLTrader,5e3bf945f3fc4c6ebe45bb0a944e2dcf,SPY,buy,market,fill,1,gtc,0.0,1,stock,392.23,2.0,0.0
2023-01-11 09:30:00-05:00,MLTrader,222b654c5b9d40b4b2e897cc892948bd,SPY,sell,market,fill,1,gtc,0.0,1,stock,392.23,1.0,0.0
2023-01-12 09:30:00-05:00,MLTrader,681e4078f4684791a31d6f94176bf82b,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-12 09:30:00-05:00,MLTrader,ffb66068316747b7a84c4a31ac1fa6b6,SOXX,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-12 09:30:00-05:00,MLTrader,bf0cce3c60e74e189bebf461d3cbc5a8,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-12 09:30:00-05:00,MLTrader,b2dcaab9df5b42dca207d1a04375a7e8,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-12 09:30:00-05:00,MLTrader,98959df314de4e7488a1cefd988a4385,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-01-12 09:30:00-05:00,MLTrader,681e4078f4684791a31d6f94176bf82b,NVDA,buy,market,fill,1,gtc,0.0,1,stock,161.0,5.0,0.0
2023-01-12 09:30:00-05:00,MLTrader,ffb66068316747b7a84c4a31ac1fa6b6,SOXX,buy,market,fill,1,gtc,0.0,1,stock,127.35,6.0,0.0
2023-01-12 09:30:00-05:00,MLTrader,bf0cce3c60e74e189bebf461d3cbc5a8,AAPL,buy,market,fill,1,gtc,0.0,1,stock,133.88,6.0,0.0
2023-01-12 09:30:00-05:00,MLTrader,b2dcaab9df5b42dca207d1a04375a7e8,SPY,buy,market,fill,1,gtc,0.0,1,stock,396.67,2.0,0.0
2023-01-12 09:30:00-05:00,MLTrader,98959df314de4e7488a1cefd988a4385,SPY,sell,market,fill,1,gtc,0.0,1,stock,396.67,1.0,0.0
2023-01-13 09:30:00-05:00,MLTrader,810173fa53fb42968c54750cd4048a26,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
