time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2023-01-03 11:00:00-05:00,MLTrader,914d6940543b43288c480c2511190ecd,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-03 11:00:00-05:00,MLTrader,914d6940543b43288c480c2511190ecd,AAPL,buy,market,fill,1,gtc,0.0,1,stock,125.595,199.0,0.0
2023-01-03 13:40:00-05:00,MLTrader,264ea7305d7f4908bce0ed06865abb79,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-03 13:40:00-05:00,MLTrader,264ea7305d7f4908bce0ed06865abb79,AAPL,buy,market,fill,1,gtc,0.0,1,stock,124.53,151.0,0.0
2023-01-03 13:50:00-05:00,MLTrader,098b7aad8f5d4d3fabed1a849c80a33f,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-03 13:50:00-05:00,MLTrader,098b7aad8f5d4d3fabed1a849c80a33f,AAPL,buy,market,fill,1,gtc,0.0,1,stock,124.41,113.0,0.0
2023-01-03 14:00:00-05:00,MLTrader,03436dfb43674e78a7ae3cf03e3c3285,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-03 14:00:00-05:00,MLTrader,03436dfb43674e78a7ae3cf03e3c3285,AAPL,buy,market,fill,1,gtc,0.0,1,stock,124.82,84.0,0.0
2023-01-03 14:10:00-05:00,MLTrader,b0dbe15e884d41838c4e1ca74108b0c4,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-03 14:10:00-05:00,MLTrader,b0dbe15e884d41838c4e1ca74108b0c4,AAPL,buy,market,fill,1,gtc,0.0,1,stock,124.89,63.0,0.0
2023-01-20 15:10:00-05:00,MLTrader,9ed0219c462847d48c9dd17bea7ba4df,AAPL,sell,market,new,1,gtc,0.0,1,stock,,,
2023-01-20 15:10:00-05:00,MLTrader,9ed0219c462847d48c9dd17bea7ba4df,AAPL,sell,market,fill,1,gtc,0.0,1,stock,137.485,63.0,0.0
2023-01-20 15:20:00-05:00,MLTrader,b391fd95c5424bc7825708c5ff525245,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-20 15:20:00-05:00,MLTrader,b391fd95c5424bc7825708c5ff525245,AAPL,buy,market,fill,1,gtc,0.0,1,stock,137.765,59.0,0.0
2023-02-06 09:30:00-05:00,MLTrader,2079461501ff4d71b84564353f2f5e01,AAPL,sell,market,new,1,gtc,0.0,1,stock,,,
2023-02-06 09:30:00-05:00,MLTrader,2079461501ff4d71b84564353f2f5e01,AAPL,sell,market,fill,1,gtc,0.0,1,stock,152.575,59.0,0.0
2023-02-06 10:10:00-05:00,MLTrader,f8d47a2f739943c6abd9169468ecd1fb,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-02-06 10:10:00-05:00,MLTrader,f8d47a2f739943c6abd9169468ecd1fb,AAPL,buy,market,fill,1,gtc,0.0,1,stock,152.58,55.0,0.0
2023-03-09 09:50:00-05:00,MLTrader,b3221752b5114489bab30380e4982744,AAPL,sell,market,new,1,gtc,0.0,1,stock,,,
2023-03-09 09:50:00-05:00,MLTrader,b3221752b5114489bab30380e4982744,AAPL,sell,market,fill,1,gtc,0.0,1,stock,154.125,55.0,0.0
2023-03-09 10:00:00-05:00,MLTrader,d3c4f1c04bee489bba63276bd87402f3,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-03-09 10:00:00-05:00,MLTrader,d3c4f1c04bee489bba63276bd87402f3,AAPL,buy,market,fill,1,gtc,0.0,1,stock,154.295,54.0,0.0
2023-03-09 10:10:00-05:00,MLTrader,7f6dff18a3ac4ce98e089ec89ab3d3b9,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-03-09 10:10:00-05:00,MLTrader,7f6dff18a3ac4ce98e089ec89ab3d3b9,AAPL,buy,market,fill,1,gtc,0.0,1,stock,154.42,41.0,0.0
2023-04-10 09:30:00-04:00,MLTrader,0ea129c8180d4f61bbbf4aac98fe1b20,AAPL,sell,market,new,1,gtc,0.0,1,stock,,,
2023-04-10 09:30:00-04:00,MLTrader,0ea129c8180d4f61bbbf4aac98fe1b20,AAPL,sell,market,fill,1,gtc,0.0,1,stock,161.42,41.0,0.0
2023-04-10 10:50:00-04:00,MLTrader,3c0f3ba864bc438d85517b9bb0f66859,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-04-10 10:50:00-04:00,MLTrader,3c0f3ba864bc438d85517b9bb0f66859,AAPL,buy,market,fill,1,gtc,0.0,1,stock,160.815,39.0,0.0
2023-05-10 09:30:00-04:00,MLTrader,6e638684517b4bbf9db9a5c5a6b8f2a1,AAPL,sell,market,new,1,gtc,0.0,1,stock,,,
2023-05-10 09:30:00-04:00,MLTrader,6e638684517b4bbf9db9a5c5a6b8f2a1,AAPL,sell,market,fill,1,gtc,0.0,1,stock,173.02,39.0,0.0
2023-05-10 09:40:00-04:00,MLTrader,78f4562c28004fd387d72db3d03e174c,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-05-10 09:40:00-04:00,MLTrader,78f4562c28004fd387d72db3d03e174c,AAPL,buy,market,fill,1,gtc,0.0,1,stock,173.41,37.0,0.0
