datetime,portfolio_value,cash,return
2023-01-03 09:30:00-05:00,100000.0,100000.0,
2023-01-04 09:30:00-05:00,100740.01759999999,175944.05759999997,0.0074001759999999805
2023-01-05 09:30:00-05:00,101434.32319999998,285150.5376,0.006892053590429326
2023-01-06 09:30:00-05:00,100073.49439999979,393940.29439999984,-0.013415861190467226
2023-01-07 09:30:00-05:00,88053.70239999983,503222.05439999985,-0.12010964613622988
2023-01-09 09:30:00-05:00,78893.80639999983,503222.05439999985,-0.10402624478400158
2023-01-10 09:30:00-05:00,78461.64759999973,590707.3719999997,-0.005477727843539504
2023-01-11 09:30:00-05:00,68156.59219999982,631045.7235999998,-0.13133875868291023
2023-01-12 09:30:00-05:00,57326.1701999999,673226.0301999999,-0.15890498116776375
2023-01-13 09:30:00-05:00,58324.737899999964,717721.2901999999,0.01741905479672301
2023-01-14 09:30:00-05:00,43715.53500000016,761669.1650000002,-0.2504803866422486
2023-01-17 09:30:00-05:00,44967.66210000032,761669.1650000002,0.028642611831243725
2023-01-18 09:30:00-05:00,24968.512100000633,838478.8228000005,-0.4447451583212183
2023-01-19 09:30:00-05:00,49536.38710000008,887744.9098000001,0.9839543061918705
2023-01-20 09:30:00-05:00,59591.705000000205,952229.4350000003,0.20298851992781097
2023-01-21 09:30:00-05:00,31427.06500000038,1034682.4550000004,-0.47262685301586405
2023-01-23 09:30:00-05:00,20036.305000000284,1034682.4550000004,-0.3624506456457184
2023-01-24 09:30:00-05:00,-20380.79569999996,1152803.575,-2.017193324817109
2023-01-25 09:30:00-05:00,-5442.445700000913,1206127.3270999992,-0.7329620599650619
2023-01-26 09:30:00-05:00,-55182.43070000096,1258806.657499999,9.139270787762145
2023-01-27 09:30:00-05:00,-33253.18030000129,1315527.3996999988,-0.3973955137862256
2023-01-28 09:30:00-05:00,-56665.15530000112,1371026.964699999,0.7040522076018974
2023-01-30 09:30:00-05:00,-35368.14030000087,1371026.964699999,-0.37583970055756344
