datetime,portfolio_value,cash,return
2023-01-03 09:30:00-05:00,100000.0,100000.0,
2023-01-03 09:40:00-05:00,100000.0,100000.0,0.0
2023-01-03 09:50:00-05:00,100000.0,100000.0,0.0
2023-01-03 10:00:00-05:00,100000.0,100000.0,0.0
2023-01-03 10:10:00-05:00,100000.0,100000.0,0.0
2023-01-03 10:20:00-05:00,100000.0,100000.0,0.0
2023-01-03 10:30:00-05:00,100000.0,100000.0,0.0
2023-01-03 10:40:00-05:00,100000.0,100000.0,0.0
2023-01-03 10:50:00-05:00,100000.0,100000.0,0.0
2023-01-03 11:00:00-05:00,100000.0,100000.0,0.0
2023-01-03 11:10:00-05:00,99826.6407693531,66666.66666666666,-0.0017335923064690784
2023-01-03 11:20:00-05:00,99785.88656548662,49999.999999999985,-0.0004082497773377769
2023-01-03 11:30:00-05:00,99785.54736113401,49999.999999999985,-3.3993219310524125e-06
2023-01-03 11:40:00-05:00,99746.28700677808,49999.999999999985,-0.0003934473016803386
2023-01-03 11:50:00-05:00,99641.58490010146,49999.999999999985,-0.0010496842521016125
2023-01-03 12:00:00-05:00,99596.21950118209,49999.999999999985,-0.000455285802256733
2023-01-03 12:10:00-05:00,99657.91699420307,49999.999999999985,0.0006194762545204124
2023-01-03 12:20:00-05:00,99652.2110730438,49999.999999999985,-5.725507146214781e-05
2023-01-03 12:30:00-05:00,99642.00283247179,49999.999999999985,-0.0001024386760924978
2023-01-03 12:40:00-05:00,99681.60562227477,49999.999999999985,0.00039745076049468864
2023-01-03 12:50:00-05:00,99573.76032245638,49999.999999999985,-0.0010818976996322949
2023-01-03 13:00:00-05:00,99610.44619404913,49999.999999999985,0.00036842910696499587
2023-01-03 13:10:00-05:00,99558.89746904172,49999.999999999985,-0.0005175032034991922
2023-01-03 13:20:00-05:00,99534.31429595362,49999.999999999985,-0.0002469209052435861
2023-01-03 13:30:00-05:00,99761.65586691845,49999.999999999985,0.002284052214283072
2023-01-03 13:40:00-05:00,99688.25074501605,49999.999999999985,-0.0007358049669937694
2023-01-03 13:50:00-05:00,99673.27903116311,49999.999999999985,-0.0001501853402086084
2023-01-03 14:00:00-05:00,99789.25201018275,49999.999999999985,0.0011635312909028528
2023-01-03 14:10:00-05:00,99715.81907876607,49999.999999999985,-0.0007358801668259085
2023-01-03 14:20:00-05:00,99608.99297772704,49999.999999999985,-0.0010713054561046764
2023-01-03 14:30:00-05:00,99591.66524488185,49999.999999999985,-0.0001739575145496275
2023-01-03 14:40:00-05:00,99492.54537837995,49999.999999999985,-0.0009952626683987775
2023-01-03 14:50:00-05:00,99853.33338225479,49999.999999999985,0.003626281773199569
2023-01-03 15:00:00-05:00,99718.83885692072,49999.999999999985,-0.001346920736428503
2023-01-03 15:10:00-05:00,99680.03026014517,49999.999999999985,-0.00038918019122979874
2023-01-03 15:20:00-05:00,99782.78249011163,49999.999999999985,0.0010308206137006337
2023-01-03 15:30:00-05:00,99736.15680148857,49999.999999999985,-0.0004672718825783351
2023-01-03 15:40:00-05:00,99733.80053170078,49999.999999999985,-2.3625030915130907e-05
2023-01-03 15:50:00-05:00,99755.87641075073,49999.999999999985,0.0002213480177457594
2023-01-03 16:00:00-05:00,99747.61529269136,49999.999999999985,-8.281334751003566e-05
2023-01-04 09:30:00-05:00,100622.93886146405,49999.999999999985,0.008775383413470061
2023-01-04 09:40:00-05:00,100881.39105232105,49999.999999999985,0.002568521589424444
2023-01-04 09:50:00-05:00,100655.70889446407,49999.999999999985,-0.002237103944571217
2023-01-04 10:00:00-05:00,100634.01079149291,49999.999999999985,-0.00021556753421614339
2023-01-04 10:10:00-05:00,100189.70503061652,49999.999999999985,-0.004415065616305003
2023-01-04 10:20:00-05:00,100315.0772563898,49999.999999999985,0.001251348386892337
2023-01-04 10:30:00-05:00,100287.03304833462,49999.999999999985,-0.00027956124664596516
2023-01-04 10:40:00-05:00,100179.63223642313,49999.999999999985,-0.001070934184080663
2023-01-04 10:50:00-05:00,100525.05945731563,49999.999999999985,0.0034480783486736666
2023-01-04 11:00:00-05:00,100579.32165794502,49999.999999999985,0.0005397877994037792
2023-01-04 11:10:00-05:00,100592.61640370169,49999.999999999985,0.0001321817003485659
2023-01-04 11:20:00-05:00,100694.82127061495,49999.999999999985,0.00101602752336305
2023-01-04 11:30:00-05:00,100813.40163421772,49999.999999999985,0.0011776212729359692
2023-01-04 11:40:00-05:00,101123.70506027783,49999.999999999985,0.0030779977763868427
2023-01-04 11:50:00-05:00,101057.45306016107,49999.999999999985,-0.0006551579580402755
2023-01-04 12:00:00-05:00,100986.98771921598,49999.999999999985,-0.000697280000745204
2023-01-04 12:10:00-05:00,101006.68400403603,49999.999999999985,0.0001950378485870985
2023-01-04 12:20:00-05:00,101072.63698649552,49999.999999999985,0.0006529566148003596
2023-01-04 12:30:00-05:00,101042.8458370177,49999.999999999985,-0.0002947498983508767
2023-01-04 12:40:00-05:00,101094.2028893844,49999.999999999985,0.0005082700506033877
2023-01-04 12:50:00-05:00,101091.61558294704,49999.999999999985,-2.5593024757242233e-05
2023-01-04 13:00:00-05:00,100862.10465311709,49999.999999999985,-0.0022703260651881774
2023-01-04 13:10:00-05:00,100898.9633579806,49999.999999999985,0.0003654366026792921
2023-01-04 13:20:00-05:00,100997.57547623367,49999.999999999985,0.000977335296332038
2023-01-04 13:30:00-05:00,100960.38191149008,49999.999999999985,-0.00036826195646988413
2023-01-04 13:40:00-05:00,101057.4121655286,49999.999999999985,0.0009610725732354108
2023-01-04 13:50:00-05:00,101034.91512301387,49999.999999999985,-0.00022261645170451594
2023-01-04 14:00:00-05:00,100896.77390576777,49999.999999999985,-0.0013672621694975629
2023-01-04 14:10:00-05:00,100654.91193203724,49999.999999999985,-0.0023971229640742386
2023-01-04 14:20:00-05:00,100948.99339361361,49999.999999999985,0.0029216801836251527
2023-01-04 14:30:00-05:00,100363.77023621627,49999.999999999985,-0.005797216373574665
2023-01-04 14:40:00-05:00,100446.4689603266,49999.999999999985,0.0008239898114199562
2023-01-04 14:50:00-05:00,100554.11084796053,49999.999999999985,0.0010716343615468915
2023-01-04 15:00:00-05:00,100795.22376212619,49999.999999999985,0.002397842436598463
2023-01-04 15:10:00-05:00,100775.62631387342,49999.999999999985,-0.00019442834215055438
2023-01-04 15:20:00-05:00,100738.09209965535,49999.999999999985,-0.00037245329640689384
2023-01-04 15:30:00-05:00,100584.8557383673,49999.999999999985,-0.0015211362265671324
2023-01-04 15:40:00-05:00,100429.10436687453,49999.999999999985,-0.0015484574725433964
2023-01-04 15:50:00-05:00,100534.38569989955,49999.999999999985,0.0010483149649569423
2023-01-04 16:00:00-05:00,100777.50796333376,49999.999999999985,0.0024182995871675494
2023-01-05 09:30:00-05:00,100541.26813643014,49999.999999999985,-0.00234417214394278
2023-01-05 09:40:00-05:00,100313.1434192464,49999.999999999985,-0.002268965981950699
2023-01-05 09:50:00-05:00,100305.07997432158,49999.999999999985,-8.038273600019519e-05
2023-01-05 10:00:00-05:00,100522.1019211188,49999.999999999985,0.002163618700596004
2023-01-05 10:10:00-05:00,100584.51959526188,49999.999999999985,0.0006209348287609107
2023-01-05 10:20:00-05:00,100533.37276305805,49999.999999999985,-0.0005084960629094804
2023-01-05 10:30:00-05:00,100602.19449942184,49999.999999999985,0.0006845660746503945
2023-01-05 10:40:00-05:00,100574.39387504454,49999.999999999985,-0.0002763421266864796
2023-01-05 10:50:00-05:00,100602.84472241945,49999.999999999985,0.0002828836076333996
2023-01-05 11:00:00-05:00,100516.32172661019,49999.999999999985,-0.0008600452208682441
2023-01-05 11:10:00-05:00,100568.78679045253,49999.999999999985,0.0005219556679068038
2023-01-05 11:20:00-05:00,100560.51845781764,49999.999999999985,-8.221569433985998e-05
2023-01-05 11:30:00-05:00,100572.04764432962,49999.999999999985,0.00011464923499593382
2023-01-05 11:40:00-05:00,100633.6651249514,49999.999999999985,0.000612670041676866
2023-01-05 11:50:00-05:00,100700.83612310664,49999.999999999985,0.0006674803910982074
2023-01-05 12:00:00-05:00,100586.41253777283,49999.999999999985,-0.0011362724455824535
2023-01-05 12:10:00-05:00,100635.46722370756,49999.999999999985,0.00048768700162460377
2023-01-05 12:20:00-05:00,100393.69358577637,49999.999999999985,-0.0024024694732497354
2023-01-05 12:30:00-05:00,100529.82418457429,49999.999999999985,0.00135596763039314
2023-01-05 12:40:00-05:00,100505.49662655557,49999.999999999985,-0.00024199344041475612
2023-01-05 12:50:00-05:00,100439.55242919124,49999.999999999985,-0.0006561252824743846
2023-01-05 13:00:00-05:00,100373.77829569827,49999.999999999985,-0.0006548628692799596
2023-01-05 13:10:00-05:00,100401.61353756828,49999.999999999985,0.00027731587215940046
2023-01-05 13:20:00-05:00,100326.23798391304,49999.999999999985,-0.0007507404612280277
2023-01-05 13:30:00-05:00,100597.768946112,49999.999999999985,0.002706480056019922
2023-01-05 13:40:00-05:00,100612.645069694,49999.999999999985,0.00014787727141318818
2023-01-05 13:50:00-05:00,100400.72652366935,49999.999999999985,-0.0021062814309061872
2023-01-05 14:00:00-05:00,100384.19550245543,49999.999999999985,-0.00016465041425783866
2023-01-05 14:10:00-05:00,100436.68942953873,49999.999999999985,0.0005229301965368194
2023-01-05 14:20:00-05:00,100433.84650803197,49999.999999999985,-2.830560747180133e-05
2023-01-05 14:30:00-05:00,100284.35569042515,49999.999999999985,-0.0014884505851806562
2023-01-05 14:40:00-05:00,100454.37311879385,49999.999999999985,0.0016953534496801925
