time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2023-01-03 11:00:00-05:00,MLTrader,547cc477580c4030ba943ec7f2371304,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-03 11:00:00-05:00,MLTrader,547cc477580c4030ba943ec7f2371304,AAPL,buy,market,fill,1,gtc,0.0,1,stock,125.595,199.0,0.0
2023-01-03 13:40:00-05:00,MLTrader,4afc96b56521449da9e2dd12fa25d868,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-03 13:40:00-05:00,MLTrader,4afc96b56521449da9e2dd12fa25d868,AAPL,buy,market,fill,1,gtc,0.0,1,stock,124.53,151.0,0.0
2023-01-03 13:50:00-05:00,MLTrader,2f5cc0c064164053abec27eedb781251,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-03 13:50:00-05:00,MLTrader,2f5cc0c064164053abec27eedb781251,AAPL,buy,market,fill,1,gtc,0.0,1,stock,124.41,113.0,0.0
2023-01-03 14:00:00-05:00,MLTrader,2401fe19444c41abac290ed2ab1f899d,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-03 14:00:00-05:00,MLTrader,2401fe19444c41abac290ed2ab1f899d,AAPL,buy,market,fill,1,gtc,0.0,1,stock,124.82,84.0,0.0
2023-01-03 14:10:00-05:00,MLTrader,677220f8f9f84b7b9e4d24ff91bf7000,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-03 14:10:00-05:00,MLTrader,677220f8f9f84b7b9e4d24ff91bf7000,AAPL,buy,market,fill,1,gtc,0.0,1,stock,124.89,63.0,0.0
2023-01-20 15:10:00-05:00,MLTrader,88f11e252c6f4420944b20e05a08814d,AAPL,sell,market,new,1,gtc,0.0,1,stock,,,
2023-01-20 15:10:00-05:00,MLTrader,88f11e252c6f4420944b20e05a08814d,AAPL,sell,market,fill,1,gtc,0.0,1,stock,137.485,63.0,0.0
2023-01-20 15:20:00-05:00,MLTrader,683fd876645247c1a92202ef341df4c7,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-20 15:20:00-05:00,MLTrader,683fd876645247c1a92202ef341df4c7,AAPL,buy,market,fill,1,gtc,0.0,1,stock,137.765,59.0,0.0
2023-02-06 09:30:00-05:00,MLTrader,a1b3ca2f262a4f47a49979dabf0e2174,AAPL,sell,market,new,1,gtc,0.0,1,stock,,,
2023-02-06 09:30:00-05:00,MLTrader,a1b3ca2f262a4f47a49979dabf0e2174,AAPL,sell,market,fill,1,gtc,0.0,1,stock,152.575,59.0,0.0
2023-02-06 10:10:00-05:00,MLTrader,a024c266af154af2a7932c4d0cb89500,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-02-06 10:10:00-05:00,MLTrader,a024c266af154af2a7932c4d0cb89500,AAPL,buy,market,fill,1,gtc,0.0,1,stock,152.58,55.0,0.0
2023-03-09 09:50:00-05:00,MLTrader,e61bb695633242bfad136243770056e1,AAPL,sell,market,new,1,gtc,0.0,1,stock,,,
2023-03-09 09:50:00-05:00,MLTrader,e61bb695633242bfad136243770056e1,AAPL,sell,market,fill,1,gtc,0.0,1,stock,154.125,55.0,0.0
2023-03-09 10:00:00-05:00,MLTrader,548f7dd744ec454ba3c495b56ce251e3,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-03-09 10:00:00-05:00,MLTrader,548f7dd744ec454ba3c495b56ce251e3,AAPL,buy,market,fill,1,gtc,0.0,1,stock,154.295,54.0,0.0
2023-03-09 10:10:00-05:00,MLTrader,1c91b763241c427692ecb43b5d1dc321,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-03-09 10:10:00-05:00,MLTrader,1c91b763241c427692ecb43b5d1dc321,AAPL,buy,market,fill,1,gtc,0.0,1,stock,154.42,41.0,0.0
2023-04-10 09:30:00-04:00,MLTrader,5cc8f993a8944c2d8a638e3648678941,AAPL,sell,market,new,1,gtc,0.0,1,stock,,,
2023-04-10 09:30:00-04:00,MLTrader,5cc8f993a8944c2d8a638e3648678941,AAPL,sell,market,fill,1,gtc,0.0,1,stock,161.42,41.0,0.0
2023-04-10 10:50:00-04:00,MLTrader,faf346aa19c04258a12f33cad1c7a930,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-04-10 10:50:00-04:00,MLTrader,faf346aa19c04258a12f33cad1c7a930,AAPL,buy,market,fill,1,gtc,0.0,1,stock,160.815,39.0,0.0
2023-05-10 09:30:00-04:00,MLTrader,b0cd27017e7342848bdd244d1503fb53,AAPL,sell,market,new,1,gtc,0.0,1,stock,,,
2023-05-10 09:30:00-04:00,MLTrader,b0cd27017e7342848bdd244d1503fb53,AAPL,sell,market,fill,1,gtc,0.0,1,stock,173.02,39.0,0.0
2023-05-10 09:40:00-04:00,MLTrader,dfb22b2b6f764b8ea17175999cb39e99,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-05-10 09:40:00-04:00,MLTrader,dfb22b2b6f764b8ea17175999cb39e99,AAPL,buy,market,fill,1,gtc,0.0,1,stock,173.41,37.0,0.0
